time_s,frame_id,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,battery_percent,mission_state,safety_status,severity,recommended_action,supervisor_mode,active_response,response_reason,detail
22.91,px4_local_ned_converted,-0.06,-0.05,1.69,0.02,-0.0,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
23.02,px4_local_ned_converted,-0.06,-0.05,1.7,0.02,-0.0,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
23.12,px4_local_ned_converted,-0.06,-0.04,1.7,0.02,-0.0,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
23.22,px4_local_ned_converted,-0.06,-0.04,1.7,0.02,-0.0,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
23.33,px4_local_ned_converted,-0.06,-0.04,1.7,0.02,-0.0,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
23.43,px4_local_ned_converted,-0.06,-0.04,1.7,0.02,-0.0,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
23.54,px4_local_ned_converted,-0.06,-0.04,1.7,0.02,-0.0,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
23.64,px4_local_ned_converted,-0.06,-0.04,1.7,0.02,-0.0,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
23.74,px4_local_ned_converted,-0.06,-0.04,1.7,0.02,-0.0,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
23.85,px4_local_ned_converted,-0.06,-0.03,1.7,0.02,-0.0,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
23.95,px4_local_ned_converted,-0.06,-0.03,1.7,0.02,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
24.06,px4_local_ned_converted,-0.05,-0.03,1.7,0.02,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
24.16,px4_local_ned_converted,-0.06,-0.03,1.7,0.02,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
24.27,px4_local_ned_converted,-0.06,-0.03,1.7,0.02,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
24.37,px4_local_ned_converted,-0.06,-0.03,1.7,0.02,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
24.47,px4_local_ned_converted,-0.06,-0.03,1.7,0.02,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
24.58,px4_local_ned_converted,-0.06,-0.03,1.7,0.02,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
24.68,px4_local_ned_converted,-0.06,-0.04,1.7,0.02,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
24.79,px4_local_ned_converted,-0.06,-0.04,1.7,0.02,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
24.89,px4_local_ned_converted,-0.06,-0.04,1.7,0.02,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
24.99,px4_local_ned_converted,-0.07,-0.04,1.7,0.02,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
25.1,px4_local_ned_converted,-0.07,-0.04,1.7,0.02,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
25.2,px4_local_ned_converted,-0.07,-0.05,1.7,0.02,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
25.31,px4_local_ned_converted,-0.07,-0.05,1.7,0.03,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
25.41,px4_local_ned_converted,-0.07,-0.05,1.7,0.03,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
25.52,px4_local_ned_converted,-0.07,-0.05,1.7,0.03,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
25.62,px4_local_ned_converted,-0.07,-0.05,1.7,0.03,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
25.73,px4_local_ned_converted,-0.07,-0.06,1.7,0.03,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
25.83,px4_local_ned_converted,-0.07,-0.06,1.7,0.03,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
25.94,px4_local_ned_converted,-0.06,-0.06,1.7,0.03,-0.01,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
26.04,px4_local_ned_converted,-0.06,-0.06,1.7,0.04,-0.0,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
26.14,px4_local_ned_converted,-0.06,-0.06,1.7,0.04,-0.0,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
26.25,px4_local_ned_converted,-0.06,-0.06,1.7,0.03,-0.0,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
26.35,px4_local_ned_converted,-0.06,-0.06,1.7,0.03,-0.0,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
26.46,px4_local_ned_converted,-0.06,-0.06,1.7,0.03,-0.0,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
26.56,px4_local_ned_converted,-0.06,-0.06,1.7,0.03,0.0,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
26.66,px4_local_ned_converted,-0.06,-0.06,1.7,0.03,0.0,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
26.77,px4_local_ned_converted,-0.06,-0.06,1.71,0.03,0.0,-0.05,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
26.87,px4_local_ned_converted,-0.06,-0.06,1.71,0.03,0.0,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
26.98,px4_local_ned_converted,-0.06,-0.06,1.7,0.03,0.01,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
27.08,px4_local_ned_converted,-0.07,-0.06,1.7,0.03,0.01,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
27.18,px4_local_ned_converted,-0.07,-0.06,1.7,0.03,0.01,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
27.29,px4_local_ned_converted,-0.07,-0.06,1.7,0.03,0.01,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
27.39,px4_local_ned_converted,-0.07,-0.06,1.7,0.03,0.01,-0.06,100.0,PX4_TELEMETRY,SAFE,INFO,CONTINUE,CONTINUE_MISSION,NONE,No supervisor action active,All monitored constraints satisfied
